book_id,title,authors,text_features_combined,title_length,author_count,tag_count,rating_std,rating_skew,high_rating_ratio,genre,genre_encoded
7679,The Terminal Man,Michael Crichton,the terminal man michael crichton toread notread sff ontheshelf paperback general adultfiction ebooks 20thcentury favoriteauthors,16,1,10,0.9183665530348321,0.007457392301674164,0.40296260320543953,classics,1
18337259,"A Game of Thrones: Comic Book, Issue 1","Daniel Abraham, George R.R. Martin, Tommy Patterson",a game of thrones comic book issue 1 daniel abraham toread grimdark fairytales shortstories suspense drama readin2017 paranormal knights shelf1,36,3,10,0.6812276522923026,-2.4085327703448414,0.9393984440810663,mystery,8
6087756,"White Cat (Curse Workers, #1)",Holly Black,white cat curse workers 1 holly black toread youngadult scififantasy want didnotfinish seriestostart abandoned recommended mybooks sciencefiction,25,1,10,1.0026357520643812,-0.6858022889319656,0.6601329004460358,science-fiction,12
11437,Where I'm Calling From: New and Selected Stories,Raymond Carver,where im calling from new and selected stories raymond carver toread shortstoriesessays pulitzerprize author partiallyread fictiontoread poetry lit shelfariwishlist english,46,1,10,0.7881818831836612,-1.4980186691552295,0.8851478379764143,poetry,10
26999,"Something Rotten (Thursday Next, #4)",Jasper Fforde,something rotten thursday next 4 jasper fforde fantasy scifi thursday signed homelibrary 2005 readin2010 favoriteauthors 2004 readin2011,32,1,10,0.7886681168682926,-0.6398025097596683,0.8030528262209492,fantasy,2
8318666,"The Land of Painted Caves (Earth's Children, #6)",Jean M. Auel,the land of painted caves earths children 6 jean m auel historicalfiction scififantasy onhold audiobook shelfarifavorites children sagas a epic gaveup,43,1,10,1.323536853403867,-0.17363798789260682,0.44051432834510906,historical-fiction,5
534255,Autobiography of a Face,Lucy Grealy,autobiography of a face lucy grealy toread rorygilmoresreadinglist roryreadinglist illness womenwriters adultnonfiction bookgroup biographiesmemoirs gilmoregirlsbooks contemporary,23,1,10,0.9280542724041776,-0.7015034906630874,0.7168546174946663,fiction,3
7528717,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid),Jeff Kinney,the wimpy kid movie diary diary of a wimpy kid jeff kinney toread ownit onmybookshelf needtobuy abandoned chapterbooks teenbooks bookshelf 5star contemporary,46,1,10,1.1600372231016152,-1.247229456122659,0.7462677359654534,fiction,3
80616,The Thin Man,Dashiell Hammett,the thin man dashiell hammett toread literaryfiction historical generalfiction americanlit readin2011 favourites mysterynoir unitedstates calibre,12,1,10,0.9020421944411405,-0.6842020796443604,0.7243572147497483,fiction,3
13881,"Rage of a Demon King (The Serpentwar Saga, #3)",Raymond E. Feist,rage of a demon king the serpentwar saga 3 raymond e feist toread fantasyepic 1 scifiandfantasy speculativefiction unread scifi audiobook fantasyread battles,42,1,10,0.8585953140674643,-0.5346575461299877,0.7309629916682814,science-fiction,12
18775365,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,Jeff Hobbs,the short and tragic life of robert peace a brilliant young man who left newark for the ivy league jeff hobbs toread contemporary booksreadin2015 unitedstates college bios librarybook family biographyautobiographymemoir memoirsbiographies,98,1,10,0.881862964143254,-0.983378513779927,0.7951103160405486,fiction,3
2202230,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)","Brian K. Vaughan, Pia Guerra, José Marzán Jr.",y the last man vol 10 whys and wherefores y the last man 10 brian k vaughan toread dcvertigo readin2009 readin2010 readin2012 ebooks thriller actionadventure romance ya,59,3,10,0.8659160791550203,-1.3722768884927086,0.8483271375464684,mystery,8
840278,"Eon (The Way, #1)",Greg Bear,eon the way 1 greg bear toread 1 read2014 audiobook read2015 toreadfiction mystery fantasyscifi scifimasterworks hardscifi,13,1,10,0.936134040396275,-0.5238435784977281,0.6645608005660568,mystery,8
8533018,"The Scottish Prisoner (Lord John Grey, #3)",Diana Gabaldon,the scottish prisoner lord john grey 3 diana gabaldon toread books suspense ownit paranormal glbt historicfiction 2012books ebooks librarybooks,38,1,10,0.8649081486786971,-0.9576936949773571,0.8012775679582226,mystery,8
10706934,بيكاسو وستاربكس,ياسر حارب,بيكاسو وستاربكس ياسر حارب toread بيكاسووستاربكس bought selfimprovement read2015 inspirational literature notinterested readin2014 تنميةالذات,15,1,10,1.2324966240812394,-0.46532067985837505,0.5443107892475758,classics,1
110387,"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)",Julia Quinn,the secret diaries of miss miranda cheever bevelstoke 1 julia quinn toread history read2014 read2015 readin2011 tobuy mademecry favorite marriageofconvenience adultromance,55,1,10,0.998589229276827,-0.7064542945891946,0.6848631539750512,non-fiction,9
43049,The Sea Wolf,Jack London,the sea wolf jack london classics adventures fictionliterature graphicnovels classiclit 2014reads wishlist literary other alltimefavorites,12,1,10,0.9083840773005022,-0.7106644723969846,0.7322668587006841,classics,1
10767466,Hark! A Vagrant,Kate Beaton,hark a vagrant kate beaton toread womenauthors readin2013 alltimefavorites canlit canadianlit toreadgraphicnovels borrowed politics mylibrary,14,1,10,0.9486394110364544,-1.4509128569857148,0.8296214344124296,non-fiction,9
16059,The Dive From Clausen's Pier,Ann Packer,the dive from clausens pier ann packer toread readin2009 love onmyshelf audio readin2016 accidents myownlibrary age ownnotread,27,1,10,1.0036778288620138,-0.3000037419075318,0.47370029023881055,romance,11
7973,Enchantment,Orson Scott Card,enchantment orson scott card toread bookclub shelfarifavorites fantasytoread fictionfantasy didntfinish contemporary alltimefavorites fairytaleretellings retelling,11,1,10,0.9509330192317756,-0.6342333392251301,0.6835650747042059,fiction,3
4415692,"The Soldiers of Halla (Pendragon, #10)",D.J. MacHale,the soldiers of halla pendragon 10 dj machale toread ebook mystery paranormal iown reread genrefantasy all readin2009 modernfantasy,34,1,10,0.9564485280918827,-1.2806307073883696,0.800341125714859,mystery,8
5872,"Regeneration (Regeneration, #1)",Pat Barker,regeneration regeneration 1 pat barker toread warliterature audio 1990s readin2014 mybooks reread britlit poetry femaleauthor,27,1,10,0.9210575845349215,-0.8120983148053355,0.7463612264292503,poetry,10
192341,The Starter Wife,Gigi Levangie Grazer,the starter wife gigi levangie grazer toread literature comedy didnotfinish topurchase onmybookshelf unfinished abandoned recommended readin2012,16,1,10,1.067278444935038,-0.32572919924284954,0.5097375105842507,classics,1
167010,"Fables, Vol. 2: Animal Farm","Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",fables vol 2 animal farm bill willingham toread graphicnovelcomic readinenglish supernatural graphicnovelsmanga librarybook read2014 novel favourites dc,24,4,10,0.8255079201500827,-0.726739359676939,0.7896831844029244,horror,6
22358,We3,"Grant Morrison, Frank Quitely",we3 grant morrison toread graphicnovel military action librarybooks tobuy readin2015 novel readin2016 mybooks,3,2,10,1.0981349118787218,-0.9397454181994621,0.704468225389258,fiction,3
10756240,Telegraph Avenue,Michael Chabon,telegraph avenue michael chabon toread fictiongeneral 2013reads listenedto historicalfiction berkeley want wanttoread favoriteauthors americanliterature,16,1,10,1.0626499869694825,-0.3453728190563305,0.4754126449254669,historical-fiction,5
23014670,The Book of Speculation,Erika Swyler,the book of speculation erika swyler toread bookclubbooks magicrealism overdrive supernatural mermaids 2016books read2017 recommended suspense,23,1,10,0.9444943712133064,-0.38517624283169427,0.5573494099013948,horror,6
6726595,"Flirt (Anita Blake, Vampire Hunter #18)",Laurell K. Hamilton,flirt anita blake vampire hunter 18 laurell k hamilton toread american ebook readin2011 hamiltonlaurellk werewolf uf darkfantasy crime weres,35,1,10,1.167299363580675,-0.5267660273941882,0.5810829817158931,mystery,8
59825,"Inner Harbor (Chesapeake Bay Saga, #3)",Nora Roberts,inner harbor chesapeake bay saga 3 nora roberts toread books brothers ghosts romantic calibre librarybook readin2012 librarybooks suspense,34,1,10,0.8353026616392781,-0.6619143594442138,0.7791655282775848,mystery,8
6559316,"Bite Me (A Love Story, #3)",Christopher Moore,bite me a love story 3 christopher moore toread mylibrary abandoned ebooks wishlist have fantasyscifi iown youngadult moorechristopher,22,1,10,0.9399388764019351,-0.6035415625566422,0.6685355460865665,young-adult,13
64860,"E is for Evidence (Kinsey Millhone, #5)",Sue Grafton,e is for evidence kinsey millhone 5 sue grafton toread librarybook femaledetective mysterysuspensethriller crimethriller mysterythrillers audible contemporary favoriteseries novel,35,1,10,0.8127183812149573,-0.17440714330228052,0.6642201834862386,fiction,3
9628743,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",David  Brooks,the social animal the hidden sources of love character and achievement david brooks toread nonfic read2012 ebooks american love ownedbooks humannature atthelibrary happiness,70,1,10,1.0132165671022568,-0.6576439660574905,0.6586239847109412,romance,11
61539,The Structure of Scientific Revolutions,Thomas S. Kuhn,the structure of scientific revolutions thomas s kuhn nonfiction gradschool sts ciencia sciencephilosophy sciencetechnology maybe ebooks classic other,39,1,10,1.0181971510738341,-0.923972838563114,0.7267534841215444,non-fiction,9
28220985,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",Louise Penny,a great reckoning chief inspector armand gamache 12 louise penny toread canadianauthor canadianmystery quebec 2016readingchallenge 2017read fictionmystery mysteriesthrillers favoriteseries novel,51,1,10,0.7564295040349607,-1.549943796089184,0.9008719372594866,fiction,3
43327,The Sky is Falling,Sidney Sheldon,the sky is falling sidney sheldon toread usa chicklit borrowed 2013reads mysterythrillersuspense crimemysterythriller ebooks audiobook crimefiction,18,1,10,0.9723847873149892,-0.20159714989165312,0.5036041539401344,romance,11
30672,Darkness at Noon,"Arthur Koestler, Daphne Hardy",darkness at noon arthur koestler toread contemporary easterneurope englishliterature classicfiction mustread nonfiction europe modernfiction shelfarifavorites,16,2,10,0.9142512764151689,-0.8554426726437957,0.7586366440468847,fiction,3
763047,Straight Talking,Jane Green,straight talking jane green toread ownebook bookshelf readin2015 novel reread youngadult chicklits chiklit toreadchicklit,16,1,10,1.003602665937081,-0.3716534013403409,0.5513202841186358,fiction,3
6472451,Ash,Malinda Lo,ash malinda lo toread yabooks lgbtbooks femaleprotagonist abandoned supernatural novels quiltbag pocauthor diversity,3,1,10,1.1246776628605746,-0.5114491007064552,0.5697645290581163,horror,6
253106,"The Earth, My Butt, and Other Big Round Things",Carolyn Mackler,the earth my butt and other big round things carolyn mackler toread comedy feminist audiobooks ebook novel ownedbooks reallife issues ya,44,1,10,1.0161189137693754,-0.4685916246359582,0.6070511954612995,humor,7
13638125,"Vicious (Villains, #1)","V.E. Schwab, Victoria Schwab",vicious villains 1 ve schwab toread mystery onhold adventure action novels recommended read2017 2017tbr standalone,18,2,10,0.8635173665473843,-1.133573160607227,0.8270330981713524,mystery,8
41706,"Raise the Titanic! (Dirk Pitt, #4)",Clive Cussler,raise the titanic dirk pitt 4 clive cussler toread kobo fictionthriller stories finished scifi general mysterycrime numa dirkpittadventures,29,1,10,0.8902756178561692,-0.5172631776622206,0.7015345765345765,science-fiction,12
45432,The Supernaturalist,Eoin Colfer,the supernaturalist eoin colfer fantasy juvenile colfer standalones young 4stars childrenya childhoodbooks kindle classroomlibrary,19,1,10,0.9490883449444432,-0.47681713314095897,0.6513633377135348,fantasy,2
19661,Family Matters,Rohinton Mistry,family matters rohinton mistry toread classics homelibrary readin2016 mylibrary mybooks canlit manbooker bookerprize indianwriters,14,1,10,0.857075372612366,-0.6374842670052597,0.7419391079653972,classics,1
20803962,"Until You (Fall Away, #1.5)","Penelope Douglas, Nelson Hobbs",until you fall away 15 penelope douglas toread partofaseries lovehate favoriteauthors loved readinenglish audio hispov yana chicklit,22,2,10,0.8208277241783264,-1.2992218955283152,0.8573421926910298,romance,11
1025250,Schooled,Gordon Korman,schooled gordon korman toread audiobooks forschool contemporaryfiction youngadultbooks mylibrary audiobook jfiction comedy kidlit,8,1,10,1.0277165797956347,-0.6239231496492479,0.6424519164245192,humor,7
141372,"Brian's Winter (Brian's Saga, #3)",Gary Paulsen,brians winter brians saga 3 gary paulsen toread contemporary readinschool wishlist mybooks reread brianswinter survivalstories adventuresurvival nature,27,1,10,0.9411036107841421,-0.7002892858446439,0.70939514891004,fiction,3
11208,How the García Girls Lost Their Accents ,Julia Alvarez,how the garcía girls lost their accents julia alvarez toread chicklit pocauthor juliaalvarez race femaleauthor toreadfiction readin2014 latinolit bannedbooks,39,1,10,0.9348298493747006,-0.3470267606659327,0.5620842572062085,romance,11
38502,Notes of a Dirty Old Man,Charles Bukowski,notes of a dirty old man charles bukowski toread rgrc gilmoregirlslist modern literaryfiction shelfariwishlist readin2015 favourites beatgeneration journalism,24,1,10,0.9090360839217679,-0.732359857354722,0.7325898683117807,fiction,3
13505130,"The Absent One (Department Q, #2)","Jussi Adler-Olsen, K.E. Semmel",the absent one department q 2 jussi adlerolsen toread audiobook contemporary novel novels mysterythrillercrime nook read2011 dnf finished,29,2,10,0.8846555371880649,-0.5789894884502506,0.6860066611961191,fiction,3
24963,"Greenwitch (The Dark Is Rising, #3)",Susan Cooper,greenwitch the dark is rising 3 susan cooper toread childrenya childrenslit childrensfiction youngadult novel mylibrary iown fantasyscifi classic,31,1,10,0.9055713749294234,-0.5910131137327058,0.7105945348688963,fiction,3
35816,"2061: Odyssey Three (Space Odyssey, #3)",Arthur C. Clarke,2061 odyssey three space odyssey 3 arthur c clarke sciencefiction c mystery spacetravel readlongago hardscifi sff mycollection 20thcentury audiobooks,34,1,10,0.9347246646249121,-0.1163501376125245,0.4897395422257301,science-fiction,12
6619499,"Afterlife (Evernight, #4)",Claudia Gray,afterlife evernight 4 claudia gray toread yaromance nextinseries seriestoread 2011books highschool iownit ebook love mybookshelf,21,1,10,1.1084060439067407,-0.6071582257943186,0.6212084737602311,romance,11
411527,Slam,Nick Hornby,slam nick hornby toread wishlist ebook favourites mine young yabooks literature ownit inenglish,4,1,10,0.9576885928616814,-0.11803885571864868,0.3917112299465241,classics,1
23093359,"The Wicked + The Divine, Vol. 1: The Faust Act","Kieron Gillen, Jamie McKelvie, Matt Wilson, Clayton Cowles",the wicked the divine vol 1 the faust act kieron gillen toread english borrowed scifi ebooks readin2014 ya librarybook iown graphics,41,4,10,1.0468926509710423,-0.8484749437967556,0.6937281965721219,science-fiction,12
280277,"Lucinda's Secret (The Spiderwick Chronicles, #3)","Holly Black, Tony DiTerlizzi",lucindas secret the spiderwick chronicles 3 holly black youngadult childrenschapterbooks homelibrary youth scififantasy readin2016 4thgrade bookseries fantasyparanormal completedseries,43,2,10,0.9276865205378776,-0.39089045702357283,0.6417181167380024,young-adult,13
328802,Totto-chan: The Little Girl at the Window,"Tetsuko Kuroyanagi, Chihiro Iwasaki, Dorothy Britton",tottochan the little girl at the window tetsuko kuroyanagi toread historical روايات childrensbooks 5stars iown inspiring borrowed autobiographymemoir psychology,39,3,10,0.8675749938617896,-1.3023792036032973,0.8404465276921179,historical-fiction,5
8963,"Hunters of the Dusk (Cirque Du Freak, #7)",Darren Shan,hunters of the dusk cirque du freak 7 darren shan youngadult 5stars 21stcentury actionadventure shelfariwishlist contemporary kindle mystery english favorite,37,1,10,0.8905725015799385,-0.8404585280441844,0.7746398516616745,young-adult,13
28695,"City of Golden Shadow (Otherland, #1)",Tad Williams,city of golden shadow otherland 1 tad williams toread mystery toreread novels sciencefantasy hardcover 1990s paper calibre maleauthor,33,1,10,1.0203067916642439,-0.7658607929778414,0.6896617986164489,mystery,8
140097,"An Ice Cold Grave (Harper Connelly, #3)",Charlaine Harris,an ice cold grave harper connelly 3 charlaine harris toread read2011 youngadult readin2012 readin2013 detective partofaseries reread scifi crimefiction,35,1,10,0.8794287025409603,-0.4997637070749402,0.7031705286526988,young-adult,13
8230409,"Kamisama Kiss, Vol. 1","Julietta Suzuki, Tomo Kimura",kamisama kiss vol 1 julietta suzuki toread bookboyfriend mangaandmanhwa schoollife mangagraphicnovel comic love readin2014 juliettasuzuki romancemanga,19,2,10,0.9214361999721904,-1.5753545126241637,0.8372171563660925,romance,11
121648,"Five Little Pigs (Hercule Poirot, #24)",Agatha Christie,five little pigs hercule poirot 24 agatha christie toread crimethriller krimi wishlist britain readin2013 audiobooks mysterysuspensethriller cozymysteries suspense,34,1,10,0.8476665909704292,-0.41353218595781077,0.7046630030709552,mystery,8
246225,"Strong Poison (Lord Peter Wimsey, #6)",Dorothy L. Sayers,strong poison lord peter wimsey 6 dorothy l sayers mystery readin2012 wimsey classicmysteries mysteryseries uk detectives crimeandmystery readin2017 readin2016,33,1,10,0.8734690538280862,-0.9130318255753098,0.7883785597852143,mystery,8
238125,"Holiday in Death (In Death, #7)",J.D. Robb,holiday in death in death 7 jd robb mystery jdrobb adultfiction readin2016 5stars readin2011 eveandroarke ebook readin2013 crimefiction,27,1,10,0.7699511773137354,-0.8656616142003508,0.8462490445164343,mystery,8
618177,"Legend (The Drenai Saga, #1)",David Gemmell,legend the drenai saga 1 david gemmell toread didnotfinish 1001booksyoumustreadbeforeyou historicalfiction fantasyandscifi sciencefictionfantasy novel english militaryfantasy genrefantasy,24,1,10,0.8835373221845091,-1.1264562350926661,0.8153996101364522,historical-fiction,5
23223,"Every Boy's Got One (Boy, #3)",Meg Cabot,every boys got one boy 3 meg cabot chicklit readin2009 fun hilarious romantic beachreads paperback readin2012 wishlist partofaseries,24,1,10,1.0067398746717207,-0.4858453986640785,0.6114164319032005,romance,11
231585,Small Sacrifices: A True Story of Passion and Murder,Ann Rule,small sacrifices a true story of passion and murder ann rule toread crimenonfiction librarybooks american homelibrary mybookshelf audiobooks classics annrule annerule,51,1,10,0.8416994138834094,-0.8687324061760322,0.8018728437654017,classics,1
8044557,All My Friends Are Dead,"Avery Monsen, Jory John",all my friends are dead avery monsen toread childrensliterature inenglish read2013 read2014 childrenslit contemporary kidsbooks ownedbooks hilarious,23,2,10,0.9111980257452199,-1.1154746769054755,0.7995123407643312,fiction,3
617526,"The Six Sacred Stones (Jack West Jr, #2)",Matthew Reilly,the six sacred stones jack west jr 2 matthew reilly toread historical readin2014 supernatural jackwestjrseries actionpacked notread personallibrary unread readin2012,36,1,10,0.9125309724544302,-1.0078977048361035,0.7868050649421227,historical-fiction,5
534733,"Rising Tides (Chesapeake Bay Saga, #2)",Nora Roberts,rising tides chesapeake bay saga 2 nora roberts toread readin2014 readin2010 audiobook librarybooks love readin2015 mylibrary romances guiltypleasures,34,1,10,0.8378016414715963,-0.6666496126669138,0.7784932643305811,romance,11
781787,Out of Africa,"Isak Dinesen, Karen Blixen",out of africa isak dinesen toread audiobooks 1930s memoirautobiography biographical adult novel favourites biographiesmemoirs abandoned,13,2,10,0.9633163012764283,-0.749312532768797,0.7119288815381435,fiction,3
13259270,Free Will,Sam Harris,free will sam harris toread philosphy readin2016 fiction determinism atheismreligion skepticism interesting thought learning,9,1,10,1.0590265000054029,-0.7472313401417084,0.6625081298409508,fiction,3
7993,"Mariel of Redwall (Redwall, #4)","Brian Jacques, Gary Chalk",mariel of redwall redwall 4 brian jacques toread toreread 20thcentury fantasyfiction books fantasyscifi action ebooks childrensliterature british,27,2,10,0.8807449028235198,-0.41662666790276165,0.6893281333096969,classics,1
5135798,"Being Nikki (Airhead, #2)",Meg Cabot,being nikki airhead 2 meg cabot toread books favoriteseries ownit paranormal favorite readin2009 hardcover realistic audiobooks,21,1,10,0.9894707848795413,-0.5549141886384165,0.6534537925842274,fantasy,2
10677277,"Article 5 (Article 5, #1)",Kristen Simmons,article 5 article 5 1 kristen simmons dystopian youngadultfiction distopian favorite reallywanttoread lostinterest dystopianfiction dystopias futuristic bookstobuy,21,1,10,1.097153216484309,-0.6712654136335732,0.6340214434309489,science-fiction,12
1928873,"Midnight Rising (Midnight Breed, #4)",Lara Adrian,midnight rising midnight breed 4 lara adrian toread 5stars vamp eroticromance alphamale readin2009 wishlist audio mystery laraadrianmidnightbreed,32,1,10,0.8378035034483872,-0.9078975142574407,0.8111436745516712,mystery,8
53969,The Feast of the Goat,"Mario Vargas Llosa, Edith Grossman",the feast of the goat mario vargas llosa toread dominican fictionhistorical ownit iown mybooks fiction latinoamerica readinspanish unfinished,21,2,10,0.8782059000751486,-1.1165707292229525,0.8196759529082643,fiction,3
3656,The Sea,John Banville,the sea john banville toread irishlit johnbanville unread didnotfinish drama england classics memory 2006,7,1,10,1.095554977622589,-0.38101687226316666,0.5203431759566293,classics,1
32434,Mr. Murder,Dean Koontz,mr murder dean koontz toread thrillerhorror mysterycrime generalfiction american paranormal deankoontzread thrillersuspense thrillermystery owntoread,9,1,10,0.9612329618176658,-0.36669530584635496,0.5927283248143504,fantasy,2
6933876,"Changeless (Parasol Protectorate, #2)",Gail Carriger,changeless parasol protectorate 2 gail carriger toread paranormalfantasy sff reviewed femaleauthor horror ownedbooks comedy speculativefiction ebook,33,1,10,0.8343914696561615,-0.5444850969782518,0.741722448003825,horror,6
185253,The Magic of Recluce (The Saga of Recluce #1),L.E. Modesitt Jr.,the magic of recluce the saga of recluce 1 le modesitt jr toread audible readin2016 favorite youngadult fantasymagic epics physicalbooks firstinseries sff,42,1,10,1.0056309007366737,-0.6308470756054855,0.6561663890150942,young-adult,13
13330370,"The Last Policeman (The Last Policeman, #1)",Ben H. Winters,the last policeman the last policeman 1 ben h winters mystery reviewed default abandoned 2015reads read2016 american newengland murdermystery audiobook,39,1,10,0.8584975321721204,-0.5134868527670832,0.655486498071153,mystery,8
93269,Earth Abides,George R. Stewart,earth abides george r stewart toread adult cienciaficcion sffantasy ebooks thriller pandemic 1940s cienciaficción dnf,12,1,10,1.0068396921007328,-0.8005496044974166,0.70773578980425,mystery,8
8966,"Allies of the Night (Cirque du Freak, #8)",Darren Shan,allies of the night cirque du freak 8 darren shan toread fantasyscifi horrorthriller want finished 4stars actionadventure have shelfariwishlist contemporary,37,1,10,0.8880352438093528,-0.8955053945195629,0.7831485587583149,fiction,3
351064,The Monkey's Paw (Oxford Bookworms),"Diane Mowat, W.W. Jacobs",the monkeys paw oxford bookworms diane mowat toread spooky toreadfiction literaryfiction audiobook ya booksireadinschool horrorgothic booksireadforschool englishclass,32,2,10,0.9867481320274171,-0.5525637857534976,0.6473172606952606,fiction,3
674220,"Again the Magic (Wallflowers, #0)",Lisa Kleypas,again the magic wallflowers 0 lisa kleypas toread favorite favoriteauthor mf love audio readin2016 iown keepers angsty,29,1,10,0.9492442663805603,-0.8866941537248401,0.7439167455061495,romance,11
7558747,Revolution,Jennifer Donnelly,revolution jennifer donnelly toread paranormal recommended readin2013 librarybooks magicalrealism mylibrary family 5stars mybooks,10,1,10,1.0037696741774143,-0.9318648381614905,0.7350964054260758,fantasy,2
60229,Halo: The Fall of Reach,Eric S. Nylund,halo the fall of reach eric s nylund toread militaryfiction mycollection audible wishlist actionadventure readin2015 novel alltimefavorites childhood,22,1,10,0.8445258243651705,-0.9977593887870554,0.8192151883427051,fiction,3
156529,"Y: The Last Man, Vol. 6: Girl on Girl (Y: The Last Man, #6)","Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",y the last man vol 6 girl on girl y the last man 6 brian k vaughan toread tradepaperbacks read2014 ebooks thriller readin2011 drama readin2017 novel gender,50,4,10,0.8643600463256725,-1.0083182170899696,0.8085626911314985,mystery,8
643962,"L is for Lawless (Kinsey Millhone, #12)",Sue Grafton,l is for lawless kinsey millhone 12 sue grafton toread wishlist audible favoriteauthors librarybooks novel iown murder 2006 librarybook,35,1,10,0.8483714621862788,-0.3155865574224059,0.6766426737382666,fiction,3
69392,Milkweed,Jerry Spinelli,milkweed jerry spinelli toread europe childrenslit comingofage readin2014 novel ownit favoritebooks wwiiholocaust socialstudies,8,1,10,0.9549381829088883,-0.784151014778438,0.7237762237762237,fiction,3
22326,"Virtual Light (Bridge, #1)",William Gibson,virtual light bridge 1 william gibson toread audiobooks abandoned 20thcentury usa american contemporary toreread readin2015 audio,22,1,10,0.8725911353574644,-0.38049667061009684,0.6577934399566279,classics,1
6584134,"Nine Rules to Break When Romancing a Rake (Love By Numbers, #1)",Sarah MacLean,nine rules to break when romancing a rake love by numbers 1 sarah maclean toread wallflower librarybook read2013 read2014 oppositesattract historicalregency read2015 history reread,59,1,10,0.9346064087647316,-0.9665005001719023,0.7663125439860585,non-fiction,9
12888599,The Lifeboat,Charlotte Rogan,the lifeboat charlotte rogan fiction psychological 20thcentury readin2015 ownit ownedbooks unreliablenarrator booksreadin2013 debut 1910s,12,1,10,0.950580429728834,-0.10161410041239968,0.36797125376323203,fiction,3
16068780,"The Jewel (The Lone City, #1)",Amy Ewing,the jewel the lone city 1 amy ewing youngadult beautifulcovers 4stars ebooks librarybooks notinterested bea2014 forreview wanttoread audio,25,1,10,1.0353139334181116,-0.7203214874656867,0.6705013938513487,young-adult,13
312043,"The Fire Within (The Last Dragon Chronicles, #1)",Chris d'Lacey,the fire within the last dragon chronicles 1 chris dlacey toread sciencefiction partofaseries homelibrary contemporary favoritebooks reread d fantasyseries myfavoritebooks,44,1,10,1.126291219284234,-0.6100285376798211,0.612338581663735,science-fiction,12
2195309,"The Hollow (Sign of Seven, #2)",Nora Roberts,the hollow sign of seven 2 nora roberts toread borrowed haveread romancecontemporary 4stars readin2014 novel noraroberts fantasyparanormal trilogies,26,1,10,0.9054990203828878,-0.799796011796435,0.7571546667716411,fiction,3
770038,Is Your Mama a Llama?,"Deborah Guarino, Steven Kellogg",is your mama a llama deborah guarino toread forthekids readkids childrensbook elementary childrenya classic storytimefavorites picturebook classroombooks,20,2,10,0.960145516334269,-0.9615796868327514,0.7541511265518827,classics,1
38855,Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz,confederates in the attic dispatches from the unfinished civil war tony horwitz toread anthropology generalnonfiction ebooks historicalfiction homelibrary readin2014 audio mylibrary southernculture,66,1,10,0.8888654230480025,-0.8695838460517149,0.773650008626143,historical-fiction,5
12924261,"This Book Is Full of Spiders: Seriously, Dude, Don't Touch It (John Dies at the End, #2)",David Wong,this book is full of spiders seriously dude dont touch it john dies at the end 2 david wong toread sf novel ownit zombie hilarious topurchase action toreadfiction books,80,1,10,0.8081658046285884,-0.9754460859646534,0.8370907882346424,fiction,3
144791,"Seven Deadly Wonders (Jack West Jr, #1)",Matthew Reilly,seven deadly wonders jack west jr 1 matthew reilly toread supernatural didnotfinish needtobuy bookclub maybe readin2012 mysterysuspense audiobooks toreadfiction,35,1,10,0.9964098536001466,-1.0388196636921387,0.7588286428338585,horror,6
1044141,The 8th Habit: From Effectiveness to Greatness,Stephen R. Covey,the 8th habit from effectiveness to greatness stephen r covey toread toreadselfhelp inmylibrary wanttobuy educational audiobook inspirational contemporary books favoritebooks,45,1,10,1.0004807143368248,-0.8415810758182025,0.7154070575159767,fiction,3
4497978,Desire Unchained (Demonica #2),Larissa Ione,desire unchained demonica 2 larissa ione toread hot favorite paranormalfantasy reread shapeshifter nook ebooks 5stars suspense,27,1,10,0.8587598933474806,-1.0795545912219593,0.8211718503453838,mystery,8
23966,Filth,Irvine Welsh,filth irvine welsh toread mylibrary shelfariwishlist toreread 5stars classics fictiongeneral funny want paperback,5,1,10,1.0030489820009063,-0.5854942344194419,0.6325618244581518,classics,1
47076,The Girls,Lori Lansens,the girls lori lansens toread readin2007 canlit canadianliterature canadianfiction fictiontoread unfinished audible historicalfiction literary,9,1,10,0.9479164209056578,-0.6178061985318491,0.6587586206896552,historical-fiction,5
28686830,"Turbo Twenty-Three (Stephanie Plum, #23)",Janet Evanovich,turbo twentythree stephanie plum 23 janet evanovich toread mysterycrime newjersey 2016challenge murdermystery hilarious thriller contemporaryfiction default mysteryseries,35,1,10,0.9466355646377943,-0.32682707131643507,0.595775012960083,mystery,8
233722,"Kristy's Great Idea (The Baby-Sitters Club, #1)",Ann M. Martin,kristys great idea the babysitters club 1 ann m martin toread american middlegrades booksireadasakid novel library classics babysittersclub backintheday childrensya,41,1,10,1.0657572048494102,-0.7221731309304269,0.6601828689726559,fiction,3
